artist,song,fear,anger,anticip,trust,surprise,sadness,disgust,joy
Madonna,Back That Up To The Beat(Box Set Bonus Track),0.14814814814814814,0.09876543209876543,0.12345679012345678,0.07407407407407407,0.16049382716049382,0.14814814814814814,0.12345679012345678,0.12345679012345678
Madonna,Ciao Bella(Box Set Bonus Track),0.16666666666666666,0.09523809523809523,0.09523809523809523,0.2619047619047619,0.07142857142857142,0.11904761904761904,0.09523809523809523,0.09523809523809523
Madonna,Across The Sky,0.08695652173913043,0.043478260869565216,0.2608695652173913,0.34782608695652173,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.13043478260869565
Madonna,Addicted / The One That Got Away,0.10638297872340426,0.06382978723404255,0.23404255319148937,0.14893617021276595,0.10638297872340426,0.23404255319148937,0.0425531914893617,0.06382978723404255
Madonna,American Life (American Dream Remix),0.075,0.1125,0.125,0.175,0.0875,0.1375,0.1,0.1875
Madonna,American Pie,0.09090909090909091,0.08181818181818182,0.14545454545454545,0.2,0.07272727272727272,0.14545454545454545,0.06363636363636363,0.2
Madonna,Angels With Dirty Faces,0.04878048780487805,0.10975609756097561,0.14634146341463414,0.15853658536585366,0.12195121951219512,0.10975609756097561,0.14634146341463414,0.15853658536585366
Madonna,Animal,0.07142857142857142,0.10714285714285714,0.11904761904761904,0.21428571428571427,0.03571428571428571,0.2261904761904762,0.05952380952380952,0.16666666666666666
Madonna,Arioso,0,0,0.16129032258064516,0.41935483870967744,0.0967741935483871,0,0,0.3225806451612903
Madonna,Be Careful With My Heart,0.1111111111111111,0,0.1111111111111111,0.2777777777777778,0.16666666666666666,0,0.1111111111111111,0.2222222222222222
Madonna,"Beautiful Stranger(from ""Austin Powers: The Spy Who Shagged Me"" soundtrack)",0.06349206349206349,0.047619047619047616,0.14285714285714285,0.20634920634920634,0.047619047619047616,0.12698412698412698,0.031746031746031744,0.3333333333333333
Madonna,Broken (I'm Sorry),0.09859154929577464,0.08450704225352113,0.15492957746478872,0.19718309859154928,0.107981220657277,0.11737089201877934,0.10328638497652583,0.13615023474178403
Madonna,"Celebration(from ""Celebration"" greatest hits album)",0.06779661016949153,0.06779661016949153,0.2711864406779661,0.1864406779661017,0.15254237288135594,0.0847457627118644,0.03389830508474576,0.13559322033898305
Madonna,Celebration (Remix),0.07462686567164178,0.07462686567164178,0.27611940298507465,0.14925373134328357,0.12686567164179105,0.09701492537313433,0.04477611940298507,0.15671641791044777
Madonna,Crazy For You,0.15384615384615385,0.17307692307692307,0.09615384615384616,0.11538461538461539,0.057692307692307696,0.19230769230769232,0.07692307692307693,0.1346153846153846
Madonna,Don't Cry For Me Argentina (Miami Spanglish Mix),0,0.01818181818181818,0.18181818181818182,0.32727272727272727,0.18181818181818182,0.07272727272727272,0.03636363636363636,0.18181818181818182
Madonna,Erotic,0.060240963855421686,0.08433734939759036,0.13253012048192772,0.25301204819277107,0.12048192771084337,0.060240963855421686,0.03614457831325301,0.25301204819277107
Madonna,Freedom,0.19230769230769232,0.19230769230769232,0,0.3076923076923077,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.19230769230769232
Madonna,Gambler,0.0392156862745098,0.0392156862745098,0.27450980392156865,0.11764705882352941,0.29411764705882354,0.0196078431372549,0.0392156862745098,0.17647058823529413
Madonna,Get Up,0.1282051282051282,0.10256410256410256,0.15384615384615385,0.15384615384615385,0.10256410256410256,0.15384615384615385,0.10256410256410256,0.10256410256410256
Madonna,GHV2 Megamix,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.24107142857142858,0.125,0.08928571428571429,0.0625,0.19642857142857142
Madonna,Goodbye To Innocence,0.06818181818181818,0.09090909090909091,0.20454545454545456,0.3181818181818182,0.022727272727272728,0.11363636363636363,0.09090909090909091,0.09090909090909091
Madonna,Guilty By Association,0.15789473684210525,0.42105263157894735,0.10526315789473684,0,0,0.3157894736842105,0,0
Madonna,Hey You,0.11392405063291139,0.0379746835443038,0.08860759493670886,0.3291139240506329,0.10126582278481013,0.02531645569620253,0.02531645569620253,0.27848101265822783
Madonna,History,0.21621621621621623,0.21621621621621623,0.08108108108108109,0.10810810810810811,0.05405405405405406,0.10810810810810811,0.16216216216216217,0.05405405405405406
Madonna,I Can't Forget,0.13793103448275862,0.10344827586206896,0.06896551724137931,0.27586206896551724,0.06896551724137931,0.13793103448275862,0.034482758620689655,0.1724137931034483
Madonna,If You Forget Me,0.15151515151515152,0.12121212121212122,0.21212121212121213,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.030303030303030304,0.12121212121212122
Madonna,"Into The Groove(from ""Celebration"" greatest hits album)",0.034482758620689655,0,0.1206896551724138,0.3448275862068966,0.05172413793103448,0.05172413793103448,0,0.39655172413793105
Madonna,"It's So Cool(from ""Celebration"" greatest hits album)",0.043478260869565216,0.06521739130434782,0.10869565217391304,0.3695652173913043,0.043478260869565216,0.021739130434782608,0.043478260869565216,0.30434782608695654
Madonna,Just A Dream,0.11428571428571428,0.11428571428571428,0.12857142857142856,0.11428571428571428,0.08571428571428572,0.24285714285714285,0.11428571428571428,0.08571428571428572
Madonna,"Justify My Love(from ""The Immaculate Collection"" greatest hits album)",0.07142857142857142,0.05357142857142857,0.10714285714285714,0.2857142857142857,0.017857142857142856,0.14285714285714285,0,0.32142857142857145
